,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
55,PullRequestEvent,2018-03-02 09:50:42+00:00,55258005,jopohl/urh,18219846,jopohl,,,172461399,,Make splitter background color style aware,open,False,400,,https://api.github.com/repos/jopohl/urh/issues/400,,,2018-03-02T09:50:42Z,2,53,20,11,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/400.patch,https://api.github.com/repos/jopohl/urh/pulls/400/commits,007,"['488d4a76382c590fa42c31b4f6d7f2b3dd49456d', 'a43a7b341349d508060b400d532dfd5325006d5a', 'dc132823a8da7cd26ff54896a291ae8bf2fc70d3', 'c98d07699387a9618d67a7cae9dcf0ad2c097c0e', 'b901c1393b174df9512d8d31bd527bd33b11fb03', 'a0c3e1636e4bb9000d1c13b0c5886cc41f5d3cba']"
106,PullRequestEvent,2017-12-15 23:53:54+00:00,27924304,cdent/gabbi,2503518,joshleeb,,,158716641,,Add tox to test requirements,open,False,233,"I came across this during the development of #232. However, I thought it wasn't relevant so I would add it to a separate PR.",https://api.github.com/repos/cdent/gabbi/issues/233,,,2017-12-15T23:53:54Z,1,1,0,1,NONE,[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/233.patch,https://api.github.com/repos/cdent/gabbi/pulls/233/commits,007,"['0904ae5d13649201758075a2f74624fc59f7f175', '5b89b784a2f9dd9cf2bcc10480604c71bcbf94a5', '64e53be0263de6666585f2c8cd0ba5b99b52649e', '841709ee5d1ac942aefd0dfe76fd1a237c8d63a9']"
114,PullRequestEvent,2018-02-02 20:17:59+00:00,93209191,cemsbr/yala,16239342,pyup-bot,,,166894220,,Update isort to 4.3.1,open,False,47,"
There's a new version of [isort](https://pypi.python.org/pypi/isort) available.
You are currently using **4.2.15**. I have updated it to **4.3.1**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/isort"">PyPI</a> | <a href=""https://pyup.io/changelogs/isort/"">Changelog</a> | <a href=""https://github.com/timothycrosley/isort"">Repo</a> 



### Changelog
> 
>### 4.3.1

>- Fixed setup.py errors
>- Fixed issue 654: Trailing comma count error
>- Fixed issue 651: Add imports option is broken
>- Fixed issue 650: Wrong error message displayed



>### 4.3.0

>- Fixed 557: `force_alphabetical_sort` and `force_sort_within_sections` can now be utilized together without extra new lines
>- Fix case-sensitive path existence check in Mac OS X
>- Added `--no-lines-before` for more granular control over section output
>- Fixed 493: Unwanted conversion to Windows line endings
>- Implemented `--version-number` to retrieve just the version number without the isort logo
>- Breaking changes
>    - Python 2.7+ only (dropped 2.6) allowing various code simplifications and improvements.







*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/cemsbr/yala/issues/47,,,2018-02-02T20:17:59Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/47.patch,https://api.github.com/repos/cemsbr/yala/pulls/47/commits,007,['d4edaf2e1e18f06169033f03a19b545a65d1977b']
133,PullRequestEvent,2016-08-24 00:59:30+00:00,9896961,dbrgn/RPLCD,17092573,TomW1605,,,82465639,,added functions to the class that allow for writing multiple lines or…,closed,False,26,… to a specific line without manually moving the cursor or using newline characters (\n). also removed duplicate declaration in the flags for display/cursor shift.,https://api.github.com/repos/dbrgn/RPLCD/issues/26,,2016-08-24T00:59:30Z,2016-08-24T00:59:30Z,1,22,4,1,[],[],[],[],,,,,[],https://github.com/dbrgn/RPLCD/pull/26.patch,https://api.github.com/repos/dbrgn/RPLCD/pulls/26/commits,007,['3ff561dffdc208c4838d896045f6f6b481868206']
161,PullRequestEvent,2017-10-04 23:26:00+00:00,10031150,emre/kaptan,16239342,pyup-bot,,,144799121,,Update pytest to 3.2.3,open,False,60,"
There's a new version of [pytest](https://pypi.python.org/pypi/pytest) available.
You are currently using **3.2.2**. I have updated it to **3.2.3**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/pytest"">PyPI</a> | <a href=""https://pyup.io/changelogs/pytest/"">Changelog</a> | <a href=""https://github.com/pytest-dev/pytest/issues"">Repo</a> | <a href=""http://pytest.org"">Homepage</a> 



### Changelog
> 
>### 3.2.3

>=========================

>Bug Fixes
>---------

>- Fix crash in tab completion when no prefix is given. (`2748
>  &lt;https://github.com/pytest-dev/pytest/issues/2748&gt;`_)

>- The equality checking function (``__eq__``) of ``MarkDecorator`` returns
>  ``False`` if one object is not an instance of ``MarkDecorator``. (`2758
>  &lt;https://github.com/pytest-dev/pytest/issues/2758&gt;`_)

>- When running ``pytest --fixtures-per-test``: don&#39;t crash if an item has no
>  _fixtureinfo attribute (e.g. doctests) (`2788
>  &lt;https://github.com/pytest-dev/pytest/issues/2788&gt;`_)


>Improved Documentation
>----------------------

>- In help text of ``-k`` option, add example of using ``not`` to not select
>  certain tests whose names match the provided expression. (`1442
>  &lt;https://github.com/pytest-dev/pytest/issues/1442&gt;`_)

>- Add note in ``parametrize.rst`` about calling ``metafunc.parametrize``
>  multiple times. (`1548 &lt;https://github.com/pytest-dev/pytest/issues/1548&gt;`_)


>Trivial/Internal Changes
>------------------------

>- Set ``xfail_strict=True`` in pytest&#39;s own test suite to catch expected
>  failures as soon as they start to pass. (`2722
>  &lt;https://github.com/pytest-dev/pytest/issues/2722&gt;`_)

>- Fix typo in example of passing a callable to markers (in example/markers.rst)
>  (`2765 &lt;https://github.com/pytest-dev/pytest/issues/2765&gt;`_)








*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/emre/kaptan/issues/60,,,2017-10-04T23:26:00Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/emre/kaptan/pull/60.patch,https://api.github.com/repos/emre/kaptan/pulls/60/commits,007,['6ea46e4ed1b65f439bfe83383cd303e9161623cd']
242,PullRequestEvent,2017-12-30 16:07:21+00:00,37620216,kipe/pycron,1581122,kipe,,,160593243,,Add timezone aware tests,open,False,6,"- Adds timezone aware tests
- Reorganizes tests to make testing with multiple configurations easier
- Adds Python 3.6 to tests
- Removes Python 2.6, 3.2, and 3.3 from tests",https://api.github.com/repos/kipe/pycron/issues/6,,,2017-12-30T16:07:20Z,4,135,102,8,OWNER,[],[],[],,,,,[],https://github.com/kipe/pycron/pull/6.patch,https://api.github.com/repos/kipe/pycron/pulls/6/commits,007,"['390a449251d4f373571e1114bbc614a186629099', 'cc2f0ca496ec81bfd59b54a7a03f2aa8ae4210de', 'a09d2599ec64e6e052622dd7d9a9fdca7fac9fa2', '5d7ad53c812a3761a31d8faa7abb0fd259dbecd3', '2cb6b5a7c34993c182eebb464b7b3756cfd69136', '957a678ae31040923a5d41082a3b8d67c2a25836']"
253,PullRequestEvent,2018-03-15 17:03:05+00:00,96523010,komuw/sewer,5163857,komuw,,,175317310,,Issues/83 b,closed,False,85,"Thank you for contributing to sewer.                    
Every contribution to sewer is important to us.                       
You may not know it, but you have just contributed to making the world a more safer and secure place.                         

Contributor offers to license certain software (a “Contribution” or multiple
“Contributions”) to sewer, and sewer agrees to accept said Contributions,
under the terms of the MIT License.
Contributor understands and agrees that sewer shall have the irrevocable and perpetual right to make
and distribute copies of any Contribution, as well as to create and distribute collective works and
derivative works of any Contribution, under the MIT License.


Now,                   

## What(What have you changed?)


## Why(Why did you change it?)

",https://api.github.com/repos/komuw/sewer/issues/85,2018-03-15T17:03:04Z,2018-03-15T17:03:04Z,2018-03-15T17:03:04Z,2,26,7,1,OWNER,[],[],[],komuw,5163857.0,User,False,[],https://github.com/komuw/sewer/pull/85.patch,https://api.github.com/repos/komuw/sewer/pulls/85/commits,007,"['a238e8ab8066d919dae27cb87fee2aeab608a37b', '26cb814c90333e504071eeeeaf83c630401e13a4']"
339,PullRequestEvent,2016-07-30 20:44:21+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,79467356,,Support .vintrc.yml and .vintrc,closed,False,172,Related #171 ,https://api.github.com/repos/Kuniwak/vint/issues/172,2016-07-30T20:44:19Z,2016-07-30T20:44:19Z,2016-07-30T20:44:20Z,1,74,9,6,[],"[{'login': 'Kuniwak', 'id': 1124024, 'avatar_url': 'https://avatars.githubusercontent.com/u/1124024?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/Kuniwak', 'html_url': 'https://github.com/Kuniwak', 'followers_url': 'https://api.github.com/users/Kuniwak/followers', 'following_url': 'https://api.github.com/users/Kuniwak/following{/other_user}', 'gists_url': 'https://api.github.com/users/Kuniwak/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Kuniwak/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Kuniwak/subscriptions', 'organizations_url': 'https://api.github.com/users/Kuniwak/orgs', 'repos_url': 'https://api.github.com/users/Kuniwak/repos', 'events_url': 'https://api.github.com/users/Kuniwak/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Kuniwak/received_events', 'type': 'User', 'site_admin': False}]",[],[],Kuniwak,1124024.0,User,False,[],https://github.com/Kuniwak/vint/pull/172.patch,https://api.github.com/repos/Kuniwak/vint/pulls/172/commits,007,['3a71ed8e896f34793b8696ec3da34520436f83b0']
349,PullRequestEvent,2018-04-09 23:53:51+00:00,122285435,acroz/pylivy,1584318,acroz,,,180448737,,Add unit tests for models,closed,False,27,,https://api.github.com/repos/acroz/pylivy/issues/27,2018-04-09T23:53:50Z,2018-04-09T23:53:50Z,2018-04-09T23:53:50Z,10,142,1,2,OWNER,[],[],[],acroz,1584318.0,User,False,[],https://github.com/acroz/pylivy/pull/27.patch,https://api.github.com/repos/acroz/pylivy/pulls/27/commits,007,"['147c879affc5f55f32fe57506f52299a725fe9cb', '9d730367ec9dd704a780fa52ac1ae42a1968b07e', 'c0e8ed5bbe111cd035e22cc77a1757459d7802cc', '265e591d916ea5013adbaf505c3f9ca8b8dd4190', '9b9eb21c22d616dc54e52368994c6232ac294e2d', 'edfc54035d7b02e74549707d1b81f179118f8312', 'b874b5dc5e49dbb60e064345cf352d41d47cd933', '2011b45e178d4dbd03f3bf6c889eab1e6c645909', '4535370a9f7f36dc456b6e9c26be3d933ab521dc', '34e7e3f73f9e38b4364e222d11230c0b8b650019']"
350,PullRequestEvent,2018-07-05 12:06:21+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,199229422,MDExOlB1bGxSZXF1ZXN0MTk5MjI5NDIy,pyup.io:  Scheduled daily dependency update on wednesday,closed,False,208,"




### Update [mypy](https://pypi.org/project/mypy) from **0.600** to **0.610**.


*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/mypy
  - Homepage: http://www.mypy-lang.org/
</details>





### Update [pylint](https://pypi.org/project/pylint) from **1.9.1** to **1.9.2**.


*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pylint
  - Changelog: https://pyup.io/changelogs/pylint/
  - Repo: https://github.com/PyCQA/pylint
</details>





### Update [sphinx_rtd_theme](https://pypi.org/project/sphinx_rtd_theme) from **0.3.1** to **0.4.0**.


*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/sphinx-rtd-theme
  - Repo: https://github.com/rtfd/sphinx_rtd_theme/
</details>





### Update [pytest](https://pypi.org/project/pytest) from **3.6.0** to **3.6.2**.


<details>
  <summary>Changelog</summary>
  
  
   ### 3.6.1
   ```
   =========================

Bug Fixes
---------

- Fixed a bug where stdout and stderr were logged twice by junitxml when a test
  was marked xfail. (`3491
  &lt;https://github.com/pytest-dev/pytest/issues/3491&gt;`_)

- Fix ``usefixtures`` mark applyed to unittest tests by correctly instantiating
  ``FixtureInfo``. (`3498
  &lt;https://github.com/pytest-dev/pytest/issues/3498&gt;`_)

- Fix assertion rewriter compatibility with libraries that monkey patch
  ``file`` objects. (`3503
  &lt;https://github.com/pytest-dev/pytest/issues/3503&gt;`_)


Improved Documentation
----------------------

- Added a section on how to use fixtures as factories to the fixture
  documentation. (`3461 &lt;https://github.com/pytest-dev/pytest/issues/3461&gt;`_)


Trivial/Internal Changes
------------------------

- Enable caching for pip/pre-commit in order to reduce build time on
  travis/appveyor. (`3502
  &lt;https://github.com/pytest-dev/pytest/issues/3502&gt;`_)

- Switch pytest to the src/ layout as we already suggested it for good practice
  - now we implement it as well. (`3513
  &lt;https://github.com/pytest-dev/pytest/issues/3513&gt;`_)

- Fix if in tests to support 3.7.0b5, where a docstring handling in AST got
  reverted. (`3530 &lt;https://github.com/pytest-dev/pytest/issues/3530&gt;`_)

- Remove some python2.5 compatibility code. (`3529
  &lt;https://github.com/pytest-dev/pytest/issues/3529&gt;`_)
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/pytest
  - Changelog: https://pyup.io/changelogs/pytest/
  - Repo: https://github.com/pytest-dev/pytest/issues
  - Homepage: http://pytest.org
</details>





",https://api.github.com/repos/ahawker/ulid/issues/208,,2018-07-05T12:06:21Z,2018-07-05T12:06:21Z,4,4,4,3,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/ahawker/ulid/pull/208.patch,https://api.github.com/repos/ahawker/ulid/pulls/208/commits,007,"['11779862dadb1d495912162d75bc1b4294c79577', '129aa233176794a746b78d68f0231d60360715bb', 'b92a3ecd4b2b7f66e0ddfb1ec255fcc614340bc2', 'b74823cc5107695dbc6f51f27d72c5abe6c4c1be']"
